from	to	kind	evidence
src/storage/tablelock/ob_table_lock_common.h	src/storage/tx/ob_trans_define.h	include	L29
src/storage/tablelock/ob_table_lock_deadlock.cpp	src/share/rc/ob_server_runtime.h	include	L20
src/storage/tablelock/ob_table_lock_deadlock.cpp	src/storage/tablelock/ob_table_lock_deadlock.h	definition	defs=22 oceanbase::transaction::tablelock::ObTransLockPartBlockCallBack
src/storage/tablelock/ob_table_lock_deadlock.cpp	src/storage/tablelock/ob_table_lock_deadlock.h	include	L19
src/storage/tablelock/ob_table_lock_deadlock.cpp	src/storage/tablelock/ob_table_lock_deadlock.h	own-header	same stem
src/storage/tablelock/ob_table_lock_deadlock.cpp	src/storage/tx/ob_trans_deadlock_adapter.h	include	L21
src/storage/tablelock/ob_table_lock_deadlock.cpp	src/storage/tx/ob_tx_ctx.h	include	L22
src/storage/tablelock/ob_table_lock_deadlock.cpp	src/storage/tx_storage/ob_ls_service.h	include	L23
src/storage/tablelock/ob_table_lock_deadlock.h	src/storage/deadlock/ob_deadlock_detector_common_define.h	include	L20
src/storage/tablelock/ob_table_lock_deadlock.h	src/storage/tablelock/ob_table_lock_common.h	include	L21
src/storage/tablelock/ob_table_lock_deadlock.h	src/storage/tx/ob_trans_define.h	include	L22
src/storage/tablelock/ob_table_lock_iterator.cpp	src/storage/tablelock/ob_lock_memtable.h	include	L18
src/storage/tablelock/ob_table_lock_iterator.cpp	src/storage/tablelock/ob_table_lock_iterator.h	definition	defs=4 oceanbase::storage::ObTableLockScanIterator
src/storage/tablelock/ob_table_lock_iterator.cpp	src/storage/tablelock/ob_table_lock_iterator.h	include	L17
src/storage/tablelock/ob_table_lock_iterator.cpp	src/storage/tablelock/ob_table_lock_iterator.h	own-header	same stem
src/storage/tablelock/ob_table_lock_iterator.h	src/storage/memtable/ob_memtable_iterator.h	include	L20
src/storage/tablelock/ob_table_lock_iterator.h	src/storage/tx/ob_trans_define.h	include	L21
src/storage/tablelock/ob_table_lock_live_detect_func.h	src/storage/tablelock/ob_table_lock_live_detect_func.ipp	include	L70
src/storage/tablelock/ob_table_lock_live_detect_func.ipp	src/oblib/lib/function/ob_function.h	include	L19
src/storage/tablelock/ob_table_lock_live_detect_func.ipp	src/storage/tablelock/ob_table_lock_live_detect_func.h	definition	defs=6 oceanbase::transaction::tablelock::ObTableLockDetectFunc; L35 oceanbase::transaction::tablelock::ObTableLockDetectFunc::call_function_by_param declared at L38 (no DWARF definition); L58 oceanbase::transaction::tablelock::ObTableLockDetectFunc::serialize_detect_func_param declared at L38 (no DWARF definition); L73 oceanbase::transaction::tablelock::ObTableLockDetectFunc::deserialize_detect_func_param declared at L38 (no DWARF definition); +2 more from the source
src/storage/tablelock/ob_table_lock_live_detect_func.ipp	src/storage/tablelock/ob_table_lock_live_detect_func.h	include	L22
src/storage/tablelock/ob_table_lock_live_detector.cpp	src/query/api/query/session/ob_deadlock_session.h	include	L23
src/storage/tablelock/ob_table_lock_live_detector.cpp	src/query/api/query/tablelock/ob_table_lock_runtime.h	include	L24
src/storage/tablelock/ob_table_lock_live_detector.cpp	src/share/ob_dml_sql_splicer.h	include	L1
src/storage/tablelock/ob_table_lock_live_detector.cpp	src/share/ob_table_access_helper.h	include	L2
src/storage/tablelock/ob_table_lock_live_detector.cpp	src/share/rc/ob_server_runtime.h	include	L3
src/storage/tablelock/ob_table_lock_live_detector.cpp	src/storage/tablelock/ob_table_lock_live_detector.h	definition	defs=34 oceanbase::transaction::tablelock::ObTableLockDetector; L122 oceanbase::transaction::tablelock::ObTableLockDetector::func1 declared at L59 (no DWARF definition); L125 oceanbase::transaction::tablelock::ObTableLockDetector::detect_columns declared at L59 (no DWARF definition)
src/storage/tablelock/ob_table_lock_live_detector.cpp	src/storage/tablelock/ob_table_lock_live_detector.h	include	L21
src/storage/tablelock/ob_table_lock_live_detector.cpp	src/storage/tablelock/ob_table_lock_live_detector.h	own-header	same stem
src/storage/tablelock/ob_table_lock_live_detector.cpp	src/storage/tablelock/ob_table_lock_service.h	include	L22
src/storage/tablelock/ob_table_lock_live_detector.h	src/oblib/common/mysqlclient/ob_isql_client.h	include	L21
src/storage/tablelock/ob_table_lock_live_detector.h	src/share/ob_lock_metadata_session.h	include	L22
src/storage/tablelock/ob_table_lock_live_detector.h	src/storage/tablelock/ob_table_lock_common.h	include	L19
src/storage/tablelock/ob_table_lock_live_detector.h	src/storage/tablelock/ob_table_lock_live_detect_func.h	include	L18
src/storage/tablelock/ob_table_lock_live_detector.h	src/storage/tablelock/ob_table_lock_rpc_struct.h	include	L20
src/storage/tablelock/ob_table_lock_local_executor.cpp	src/share/rc/ob_server_runtime.h	include	L19
src/storage/tablelock/ob_table_lock_local_executor.cpp	src/storage/tablelock/ob_table_lock_local_executor.h	definition	defs=3 oceanbase::transaction::tablelock::handle_batch_lock_task; L120 oceanbase::transaction::tablelock::handle_batch_lock_task declared at L33; L181 oceanbase::transaction::tablelock::handle_batch_replace_lock_task declared at L39; L289 oceanbase::transaction::tablelock::handle_high_priority_batch_lock_task declared at L36
src/storage/tablelock/ob_table_lock_local_executor.cpp	src/storage/tablelock/ob_table_lock_local_executor.h	include	L18
src/storage/tablelock/ob_table_lock_local_executor.cpp	src/storage/tablelock/ob_table_lock_local_executor.h	own-header	same stem
src/storage/tablelock/ob_table_lock_local_executor.cpp	src/storage/tablelock/ob_table_lock_service.h	include	L22
src/storage/tablelock/ob_table_lock_local_executor.cpp	src/storage/tx/ob_trans_service.h	include	L23
src/storage/tablelock/ob_table_lock_local_executor.cpp	src/storage/tx_storage/ob_access_service.h	include	L20
src/storage/tablelock/ob_table_lock_local_executor.cpp	src/storage/tx_storage/ob_ls_service.h	include	L21
src/storage/tablelock/ob_table_lock_local_executor.h	src/storage/tablelock/ob_table_lock_rpc_struct.h	include	L22
src/storage/tablelock/ob_table_lock_owner_id.h	src/oblib/lib/utility/ob_print_utils.h	include	L22
src/storage/tablelock/ob_table_lock_owner_id.h	src/oblib/lib/utility/ob_unify_serialize.h	include	L21
src/storage/tablelock/ob_table_lock_owner_id.h	src/storage/tablelock/ob_table_lock_def.h	include	L34
src/storage/tablelock/ob_table_lock_rpc_struct.cpp	src/share/rc/ob_server_runtime.h	include	L19
src/storage/tablelock/ob_table_lock_rpc_struct.cpp	src/storage/tablelock/ob_table_lock_rpc_struct.h	definition	defs=141 oceanbase::transaction::tablelock::ObReplaceLockRequest
src/storage/tablelock/ob_table_lock_rpc_struct.cpp	src/storage/tablelock/ob_table_lock_rpc_struct.h	include	L18
src/storage/tablelock/ob_table_lock_rpc_struct.cpp	src/storage/tablelock/ob_table_lock_rpc_struct.h	own-header	same stem
src/storage/tablelock/ob_table_lock_rpc_struct.cpp	src/storage/tx/ob_trans_service.h	include	L20
src/storage/tablelock/ob_table_lock_rpc_struct.h	src/oblib/common/ob_tablet_id.h	include	L22
src/storage/tablelock/ob_table_lock_rpc_struct.h	src/oblib/lib/utility/ob_unify_serialize.h	include	L20
src/storage/tablelock/ob_table_lock_rpc_struct.h	src/storage/tablelock/ob_table_lock_common.h	include	L23
src/storage/tablelock/ob_table_lock_rpc_struct.h	src/storage/tablelock/ob_table_lock_live_detect_func.h	include	L24
src/storage/tablelock/ob_table_lock_rpc_struct.h	src/storage/tx/ob_trans_define.h	include	L25
src/storage/tablelock/ob_table_lock_rpc_struct.h	src/storage/tx/ob_trans_define_v4.h	include	L26
src/storage/tablelock/ob_table_lock_service.cpp	src/data_plane/api/data_plane/tablelock/ob_table_lock.h	definition	defs=2 oceanbase::data_plane::lock_partition_or_subpartition
src/storage/tablelock/ob_table_lock_service.cpp	src/data_plane/api/data_plane/tablelock/ob_table_lock.h	include	L18
src/storage/tablelock/ob_table_lock_service.cpp	src/share/rc/ob_server_runtime.h	include	L20
src/storage/tablelock/ob_table_lock_service.cpp	src/storage/tablelock/ob_lock_utils.h	include	L24
src/storage/tablelock/ob_table_lock_service.cpp	src/storage/tablelock/ob_table_lock_live_detector.h	include	L26
src/storage/tablelock/ob_table_lock_service.cpp	src/storage/tablelock/ob_table_lock_local_executor.h	include	L21
src/storage/tablelock/ob_table_lock_service.cpp	src/storage/tablelock/ob_table_lock_service.h	definition	defs=92 oceanbase::transaction::tablelock::ObTableLockService; L217 oceanbase::transaction::tablelock::ObTableLockService::ObOBJLockGarbageCollector::GARBAGE_COLLECT_EXEC_INTERVAL declared at L196 (no DWARF definition); L218 oceanbase::transaction::tablelock::ObTableLockService::ObOBJLockGarbageCollector::GARBAGE_COLLECT_TIMEOUT declared at L196 (no DWARF definition); L940 oceanbase::transaction::tablelock::ObTableLockService::handle_task_result_ declared at L52 (no DWARF definition); +4 more from the source
src/storage/tablelock/ob_table_lock_service.cpp	src/storage/tablelock/ob_table_lock_service.h	include	L19
src/storage/tablelock/ob_table_lock_service.cpp	src/storage/tablelock/ob_table_lock_service.h	own-header	same stem
src/storage/tablelock/ob_table_lock_service.cpp	src/storage/tx/ob_trans_service.h	include	L23
src/storage/tablelock/ob_table_lock_service.cpp	src/storage/tx_storage/ob_ls_service.h	include	L25
src/storage/tablelock/ob_table_lock_service.h	src/oblib/common/ob_tablet_id.h	include	L22
src/storage/tablelock/ob_table_lock_service.h	src/oblib/lib/task/ob_timer.h	include	L23
src/storage/tablelock/ob_table_lock_service.h	src/storage/tablelock/ob_table_lock_common.h	include	L24
src/storage/tablelock/ob_table_lock_service.h	src/storage/tablelock/ob_table_lock_local_executor.h	include	L26
src/storage/tablelock/ob_table_lock_service.h	src/storage/tablelock/ob_table_lock_rpc_struct.h	include	L25
src/storage/tablet/ob_batch_create_tablet_arg.cpp	src/storage/tablet/ob_batch_create_tablet_arg.h	definition	defs=17 oceanbase::obcall::ObBatchCreateTabletArg
src/storage/tablet/ob_batch_create_tablet_arg.cpp	src/storage/tablet/ob_batch_create_tablet_arg.h	include	L18
src/storage/tablet/ob_batch_create_tablet_arg.cpp	src/storage/tablet/ob_batch_create_tablet_arg.h	own-header	same stem
src/storage/tablet/ob_batch_create_tablet_arg.h	src/share/ob_rpc_struct.h	include	L22
src/storage/tablet/ob_batch_create_tablet_arg.h	src/storage/ob_storage_schema.h	include	L23
src/storage/tablet/ob_batch_create_tablet_arg.h	src/storage/tablet/ob_tablet_create_delete_mds_user_data.h	include	L24
src/storage/tablet/ob_batch_create_tablet_pretty_arg.cpp	src/share/ob_rpc_struct.h	include	L18
src/storage/tablet/ob_batch_create_tablet_pretty_arg.cpp	src/storage/tablet/ob_batch_create_tablet_pretty_arg.h	definition	defs=2 oceanbase::storage::ObBatchCreateTabletPrettyArg
src/storage/tablet/ob_batch_create_tablet_pretty_arg.cpp	src/storage/tablet/ob_batch_create_tablet_pretty_arg.h	include	L17
src/storage/tablet/ob_batch_create_tablet_pretty_arg.cpp	src/storage/tablet/ob_batch_create_tablet_pretty_arg.h	own-header	same stem
src/storage/tablet/ob_batch_create_tablet_pretty_arg.h	src/storage/tablet/ob_batch_create_tablet_arg.h	include	L20
src/storage/tablet/ob_full_tablet_creator.cpp	src/share/rc/ob_server_runtime.h	include	L18
src/storage/tablet/ob_full_tablet_creator.cpp	src/storage/tablet/ob_full_tablet_creator.h	definition	defs=6 oceanbase::storage::ObFullTabletCreator
src/storage/tablet/ob_full_tablet_creator.cpp	src/storage/tablet/ob_full_tablet_creator.h	include	L17
src/storage/tablet/ob_full_tablet_creator.cpp	src/storage/tablet/ob_full_tablet_creator.h	own-header	same stem
src/storage/tablet/ob_full_tablet_creator.cpp	src/storage/tablet/ob_tablet.h	include	L19
src/storage/tablet/ob_full_tablet_creator.h	src/oblib/lib/allocator/ob_fifo_allocator.h	include	L20
src/storage/tablet/ob_full_tablet_creator.h	src/oblib/lib/allocator/page_arena.h	include	L21
src/storage/tablet/ob_full_tablet_creator.h	src/oblib/lib/list/ob_dlist.h	include	L22
src/storage/tablet/ob_full_tablet_creator.h	src/oblib/lib/rc/context.h	include	L24
src/storage/tablet/ob_full_tablet_creator.h	src/storage/meta_mem/ob_tablet_handle.h	include	L23
src/storage/tablet/ob_i_tablet_mds_customized_interface.cpp	src/storage/tablet/ob_i_tablet_mds_customized_interface.h	definition	defs=6 oceanbase::storage::ObITabletMdsCustomizedInterface
src/storage/tablet/ob_i_tablet_mds_customized_interface.cpp	src/storage/tablet/ob_i_tablet_mds_customized_interface.h	include	L17
src/storage/tablet/ob_i_tablet_mds_customized_interface.cpp	src/storage/tablet/ob_i_tablet_mds_customized_interface.h	own-header	same stem
src/storage/tablet/ob_i_tablet_mds_customized_interface.cpp	src/storage/tablet/ob_tablet_ddl_complete_mds_data.h	include	L18
src/storage/tablet/ob_i_tablet_mds_customized_interface.h	src/storage/tablet/ob_i_tablet_mds_interface.h	include	L19
src/storage/tablet/ob_i_tablet_mds_interface.cpp	src/share/rc/ob_server_runtime.h	include	L19
src/storage/tablet/ob_i_tablet_mds_interface.cpp	src/storage/meta_mem/ob_storage_meta_mem_mgr.h	include	L20
src/storage/tablet/ob_i_tablet_mds_interface.cpp	src/storage/tablet/ob_i_tablet_mds_interface.h	definition	defs=8 oceanbase::storage::ObITabletMdsInterface
src/storage/tablet/ob_i_tablet_mds_interface.cpp	src/storage/tablet/ob_i_tablet_mds_interface.h	include	L18
src/storage/tablet/ob_i_tablet_mds_interface.cpp	src/storage/tablet/ob_i_tablet_mds_interface.h	own-header	same stem
src/storage/tablet/ob_i_tablet_mds_interface.cpp	src/storage/tablet/ob_mds_scan_param_helper.h	include	L21
src/storage/tablet/ob_i_tablet_mds_interface.cpp	src/storage/tablet/ob_mds_schema_helper.h	include	L22
src/storage/tablet/ob_i_tablet_mds_interface.h	src/oblib/common/meta_programming/ob_meta_copy.h	include	L22
src/storage/tablet/ob_i_tablet_mds_interface.h	src/oblib/common/meta_programming/ob_meta_serialization.h	include	L21
src/storage/tablet/ob_i_tablet_mds_interface.h	src/storage/ls/ob_ls_switch_checker.h	include	L30
src/storage/tablet/ob_i_tablet_mds_interface.h	src/storage/meta_mem/ob_tablet_pointer.h	include	L24
src/storage/tablet/ob_i_tablet_mds_interface.h	src/storage/multi_data_source/mds_table_handle.h	include	L23
src/storage/tablet/ob_i_tablet_mds_interface.h	src/storage/tablet/ob_i_tablet_mds_interface.ipp	include	L288
src/storage/tablet/ob_i_tablet_mds_interface.h	src/storage/tablet/ob_mds_row_iterator.h	include	L25
src/storage/tablet/ob_i_tablet_mds_interface.h	src/storage/tablet/ob_tablet_mds_data.h	include	L26
src/storage/tablet/ob_i_tablet_mds_interface.h	src/storage/tablet/ob_tablet_mds_node_filter.h	include	L27
src/storage/tablet/ob_i_tablet_mds_interface.h	src/storage/tablet/ob_tablet_member_wrapper.h	include	L28
src/storage/tablet/ob_i_tablet_mds_interface.h	src/storage/tablet/ob_tablet_obj_load_helper.h	include	L29
src/storage/tablet/ob_i_tablet_mds_interface.ipp	src/share/mysql_errno.h	via-generated	L5 via src/share/ob_errno.h
src/storage/tablet/ob_i_tablet_mds_interface.ipp	src/storage/multi_data_source/compile_utility/mds_dummy_key.h	include	L6
src/storage/tablet/ob_i_tablet_mds_interface.ipp	src/storage/multi_data_source/mds_node.h	include	L7
src/storage/tablet/ob_i_tablet_mds_interface.ipp	src/storage/tablet/ob_i_tablet_mds_interface.h	definition	defs=29 oceanbase::storage::ObITabletMdsInterface; L38 oceanbase::storage::ObITabletMdsInterface::read_data_from_tablet_cache declared at L57 (no DWARF definition); L68 oceanbase::storage::ObITabletMdsInterface::read_data_from_cache_or_mds_sstable declared at L57 (no DWARF definition); L136 oceanbase::storage::ObITabletMdsInterface::get_mds_data_from_tablet declared at L57 (no DWARF definition); +14 more from the source
src/storage/tablet/ob_i_tablet_mds_interface.ipp	src/storage/tablet/ob_i_tablet_mds_interface.h	include	L4
src/storage/tablet/ob_i_tablet_mds_interface.ipp	src/storage/tablet/ob_tablet_status.h	include	L8
src/storage/tablet/ob_mds_cl_range_query_iterator.h	src/storage/tablet/ob_mds_range_query_iterator.h	include	L20
src/storage/tablet/ob_mds_range_query_iterator.cpp	src/storage/meta_mem/ob_tablet_handle.h	include	L17
src/storage/tablet/ob_mds_range_query_iterator.cpp	src/storage/tablet/ob_mds_range_query_iterator.h	definition	defs=3 oceanbase::storage::ObMdsRangeQueryIteratorHelper
src/storage/tablet/ob_mds_range_query_iterator.cpp	src/storage/tablet/ob_mds_range_query_iterator.h	include	L18
src/storage/tablet/ob_mds_range_query_iterator.cpp	src/storage/tablet/ob_mds_range_query_iterator.h	own-header	same stem
src/storage/tablet/ob_mds_range_query_iterator.cpp	src/storage/tablet/ob_tablet.h	include	L19
src/storage/tablet/ob_mds_range_query_iterator.h	src/oblib/lib/allocator/page_arena.h	include	L21
src/storage/tablet/ob_mds_range_query_iterator.h	src/oblib/lib/function/ob_function.h	include	L23
src/storage/tablet/ob_mds_range_query_iterator.h	src/oblib/lib/oblog/ob_log.h	include	L22
src/storage/tablet/ob_mds_range_query_iterator.h	src/storage/multi_data_source/mds_node.h	include	L24
src/storage/tablet/ob_mds_range_query_iterator.h	src/storage/multi_data_source/mds_table_handle.h	include	L26
src/storage/tablet/ob_mds_range_query_iterator.h	src/storage/multi_data_source/mds_table_iterator.h	include	L25
src/storage/tablet/ob_mds_range_query_iterator.h	src/storage/multi_data_source/runtime_utility/common_define.h	include	L27
src/storage/tablet/ob_mds_range_query_iterator.h	src/storage/tablet/ob_mds_row_iterator.h	include	L28
src/storage/tablet/ob_mds_range_query_iterator.h	src/storage/tablet/ob_tablet_mds_node_filter.h	include	L30
src/storage/tablet/ob_mds_range_query_iterator.h	src/storage/tablet/ob_tablet_obj_load_helper.h	include	L29
src/storage/tablet/ob_mds_row_iterator.cpp	src/storage/access/ob_multiple_get_merge.h	include	L20
src/storage/tablet/ob_mds_row_iterator.cpp	src/storage/access/ob_multiple_scan_merge.h	include	L21
src/storage/tablet/ob_mds_row_iterator.cpp	src/storage/access/ob_single_merge.h	include	L19
src/storage/tablet/ob_mds_row_iterator.cpp	src/storage/tablet/ob_mds_row_iterator.h	definition	defs=13 oceanbase::storage::ObMdsRowIterator
src/storage/tablet/ob_mds_row_iterator.cpp	src/storage/tablet/ob_mds_row_iterator.h	include	L18
src/storage/tablet/ob_mds_row_iterator.cpp	src/storage/tablet/ob_mds_row_iterator.h	own-header	same stem
src/storage/tablet/ob_mds_row_iterator.cpp	src/storage/tablet/ob_mds_schema_helper.h	include	L22
src/storage/tablet/ob_mds_row_iterator.cpp	src/storage/tablet/ob_tablet.h	include	L23
src/storage/tablet/ob_mds_row_iterator.h	src/oblib/common/row/ob_row_iterator.h	include	L22
