defining_file	declaring_file	definitions	scopes
src/observer/virtual_table/ob_all_virtual_mds_event_history.cpp	src/observer/virtual_table/ob_all_virtual_mds_event_history.h	6	oceanbase::observer::ObAllVirtualMdsEventHistory=6
src/observer/virtual_table/ob_all_virtual_mds_node_stat.cpp	src/observer/virtual_table/ob_all_virtual_mds_node_stat.h	5	oceanbase::observer::ObAllVirtualMdsNodeStat=5
src/observer/virtual_table/ob_all_virtual_memory_context_stat.cpp	src/observer/virtual_table/ob_all_virtual_memory_context_stat.h	4	oceanbase::observer::ObAllVirtualMemoryContextStat=4
src/observer/virtual_table/ob_all_virtual_memory_info.cpp	src/observer/virtual_table/ob_all_virtual_memory_info.h	5	oceanbase::observer::ObAllVirtualMemoryInfo=5
src/observer/virtual_table/ob_all_virtual_memstore_allocator_info.cpp	src/observer/virtual_table/ob_all_virtual_memstore_allocator_info.h	6	oceanbase::observer::ObAllVirtualMemstoreAllocatorInfo=6
src/observer/virtual_table/ob_all_virtual_memstore_info.cpp	src/observer/virtual_table/ob_all_virtual_memstore_info.h	7	oceanbase::observer::ObAllVirtualMemstoreInfo=7
src/observer/virtual_table/ob_all_virtual_memstore_usage.cpp	src/observer/virtual_table/ob_all_virtual_memstore_usage.h	4	oceanbase::observer::ObAllVirtualMemstoreUsage=4
src/observer/virtual_table/ob_all_virtual_minor_freeze_info.cpp	src/observer/virtual_table/ob_all_virtual_minor_freeze_info.h	7	oceanbase::observer::ObAllVirtualMinorFreezeInfo=7
src/observer/virtual_table/ob_all_virtual_nic_info.cpp	src/observer/virtual_table/ob_all_virtual_nic_info.h	5	oceanbase::observer::ObAllVirtualNicInfo=5
src/observer/virtual_table/ob_all_virtual_obj_lock.cpp	src/observer/virtual_table/ob_all_virtual_obj_lock.h	11	oceanbase::observer::ObAllVirtualObjLock=11
src/observer/virtual_table/ob_all_virtual_opt_stat_gather_monitor.cpp	src/observer/virtual_table/ob_all_virtual_opt_stat_gather_monitor.h	5	oceanbase::observer::ObAllVirtualOptStatGatherMonitor=5
src/observer/virtual_table/ob_all_virtual_outline.cpp	src/observer/virtual_table/ob_all_virtual_outline.h	8	oceanbase::observer::ObAllVirtualOutline=4;oceanbase::observer::ObAllVirtualOutlineBase=4
src/observer/virtual_table/ob_all_virtual_privilege.cpp	src/observer/virtual_table/ob_all_virtual_privilege.h	2	oceanbase::observer::ObAllVirtualPrivilege=2
src/observer/virtual_table/ob_all_virtual_ps_item_info.cpp	src/observer/virtual_table/ob_all_virtual_ps_item_info.h	4	oceanbase::observer::ObAllVirtualPsItemInfo=4
src/observer/virtual_table/ob_all_virtual_ps_stat.cpp	src/observer/virtual_table/ob_all_virtual_ps_stat.h	2	oceanbase::observer::ObAllVirtualPsStat=2
src/observer/virtual_table/ob_all_virtual_px_p2p_datahub.cpp	src/observer/virtual_table/ob_all_virtual_px_p2p_datahub.h	6	oceanbase::observer::ObAllPxP2PDatahubTable=5;oceanbase::observer::ObAllPxP2PDatahubTable::P2PMsgTraverseCall=1
src/observer/virtual_table/ob_all_virtual_px_target_monitor.cpp	src/observer/virtual_table/ob_all_virtual_px_target_monitor.h	5	oceanbase::observer::ObAllVirtualPxTargetMonitor=5
src/observer/virtual_table/ob_all_virtual_px_worker_stat.cpp	src/observer/virtual_table/ob_all_virtual_px_worker_stat.h	4	oceanbase::observer::ObAllPxWorkerStatTable=4
src/observer/virtual_table/ob_all_virtual_raid_stat.cpp	src/observer/virtual_table/ob_all_virtual_raid_stat.h	8	oceanbase::observer::ObAllVirtualRaidStat=5;oceanbase::observer::ObDiskStats=2;oceanbase::observer::ObDiskStat=1
src/observer/virtual_table/ob_all_virtual_replay_stat.cpp	src/observer/virtual_table/ob_all_virtual_replay_stat.h	2	oceanbase::observer::ObAllVirtualReplayStat=2
src/observer/virtual_table/ob_all_virtual_resource_limit.cpp	src/observer/virtual_table/ob_all_virtual_resource_limit.h	5	oceanbase::observer::ObResourceLimitTable=5
src/observer/virtual_table/ob_all_virtual_resource_limit_detail.cpp	src/observer/virtual_table/ob_all_virtual_resource_limit_detail.h	5	oceanbase::observer::ObResourceLimitDetailTable=5
src/observer/virtual_table/ob_all_virtual_scheduler_running_job.cpp	src/observer/virtual_table/ob_all_virtual_scheduler_running_job.h	7	oceanbase::observer::ObAllVirtualSchedulerRunningJob=4;oceanbase::observer::ObAllVirtualSchedulerRunningJob::FillScanner=3
src/observer/virtual_table/ob_all_virtual_schema_memory.cpp	src/observer/virtual_table/ob_all_virtual_schema_memory.h	2	oceanbase::observer::ObAllVirtualSchemaMemory=2
src/observer/virtual_table/ob_all_virtual_schema_slot.cpp	src/observer/virtual_table/ob_all_virtual_schema_slot.h	3	oceanbase::observer::ObAllVirtualSchemaSlot=3
src/observer/virtual_table/ob_all_virtual_server.cpp	src/observer/virtual_table/ob_all_virtual_server.h	4	oceanbase::observer::ObAllVirtualServer=4
src/observer/virtual_table/ob_all_virtual_server_compaction_event_history.cpp	src/observer/virtual_table/ob_all_virtual_server_compaction_event_history.h	6	oceanbase::observer::ObAllVirtualServerCompactionEventHistory=6
src/observer/virtual_table/ob_all_virtual_server_compaction_progress.cpp	src/observer/virtual_table/ob_all_virtual_server_compaction_progress.h	6	oceanbase::observer::ObAllVirtualServerCompactionProgress=6
src/observer/virtual_table/ob_all_virtual_server_object_pool.cpp	src/observer/virtual_table/ob_all_virtual_server_object_pool.h	3	oceanbase::observer::ObAllVirtualServerObjectPool=3
src/observer/virtual_table/ob_all_virtual_server_schema_info.cpp	src/observer/virtual_table/ob_all_virtual_server_schema_info.h	1	oceanbase::observer::ObAllVirtualServerSchemaInfo=1
src/observer/virtual_table/ob_all_virtual_session_info.cpp	src/observer/virtual_table/ob_all_virtual_session_info.h	7	oceanbase::observer::ObAllVirtualSessionInfo=4;oceanbase::observer::ObAllVirtualSessionInfo::FillScanner=3
src/observer/virtual_table/ob_all_virtual_session_ps_info.cpp	src/observer/virtual_table/ob_all_virtual_session_ps_info.h	10	oceanbase::observer::ObAllVirtualSessionPsInfo=6;oceanbase::observer::ObAllVirtualSessionPsInfo::ObSessionInfoIterator=3;oceanbase::observer::ObAllVirtualSessionPsInfo::ObPsSessionInfoFetcher=1
src/observer/virtual_table/ob_all_virtual_show_tables.cpp	src/observer/virtual_table/ob_all_virtual_show_tables.h	5	oceanbase::observer::ObAllVirtualShowTables=5
src/observer/virtual_table/ob_all_virtual_sql_plan.cpp	src/observer/virtual_table/ob_all_virtual_sql_plan.h	18	oceanbase::observer::ObAllVirtualSqlPlan=11;oceanbase::observer::ObAllVirtualSqlPlan::DumpAllPlan=4;oceanbase::observer::ObAllVirtualSqlPlan::PlanInfo=3
src/observer/virtual_table/ob_all_virtual_sql_stat.cpp	src/observer/virtual_table/ob_all_virtual_sql_stat.h	14	oceanbase::observer::ObAllVirtualSqlStatIter=7;oceanbase::observer::ObAllVirtualSqlStat=6;oceanbase::observer::ObGetAllSqlStatCacheIdOp=1
src/observer/virtual_table/ob_all_virtual_sql_workarea_active.cpp	src/observer/virtual_table/ob_all_virtual_sql_workarea_active.h	12	oceanbase::observer::ObSqlWorkareaActive=6;oceanbase::observer::ObSqlWorkareaActiveIterator=6
src/observer/virtual_table/ob_all_virtual_sql_workarea_histogram.cpp	src/observer/virtual_table/ob_all_virtual_sql_workarea_histogram.h	12	oceanbase::observer::ObSqlWorkareaHistogram=6;oceanbase::observer::ObSqlWorkareaHistogramIterator=6
src/observer/virtual_table/ob_all_virtual_sql_workarea_history_stat.cpp	src/observer/virtual_table/ob_all_virtual_sql_workarea_history_stat.h	12	oceanbase::observer::ObSqlWorkareaHistoryStat=6;oceanbase::observer::ObSqlWorkareaHistoryStatIterator=6
src/observer/virtual_table/ob_all_virtual_sql_workarea_memory_info.cpp	src/observer/virtual_table/ob_all_virtual_sql_workarea_memory_info.h	12	oceanbase::observer::ObSqlWorkareaMemoryInfo=6;oceanbase::observer::ObSqlWorkareaMemoryInfoIterator=6
src/observer/virtual_table/ob_all_virtual_storage_meta_memory_status.cpp	src/observer/virtual_table/ob_all_virtual_storage_meta_memory_status.h	5	oceanbase::observer::ObAllVirtualStorageMetaMemoryStatus=5
src/observer/virtual_table/ob_all_virtual_sys_parameter_stat.cpp	src/observer/virtual_table/ob_all_virtual_sys_parameter_stat.h	6	oceanbase::observer::ObAllVirtualSysParameterStat=6
src/observer/virtual_table/ob_all_virtual_sys_task_status.cpp	src/observer/virtual_table/ob_all_virtual_sys_task_status.h	5	oceanbase::observer::ObAllVirtualSysTaskStatus=5
src/observer/virtual_table/ob_all_virtual_sys_variable_default_value.cpp	src/observer/virtual_table/ob_all_virtual_sys_variable_default_value.h	5	oceanbase::observer::ObSysVarDefaultValue=5
src/observer/virtual_table/ob_all_virtual_table_mgr.cpp	src/observer/virtual_table/ob_all_virtual_table_mgr.h	7	oceanbase::observer::ObAllVirtualTableMgr=7
src/observer/virtual_table/ob_all_virtual_tablet_buffer_info.cpp	src/observer/virtual_table/ob_all_virtual_tablet_buffer_info.h	7	oceanbase::observer::ObAllVirtualTabletBufferInfo=7
src/observer/virtual_table/ob_all_virtual_tablet_compaction_history.cpp	src/observer/virtual_table/ob_all_virtual_tablet_compaction_history.h	4	oceanbase::observer::ObAllVirtualTabletCompactionHistory=4
src/observer/virtual_table/ob_all_virtual_tablet_compaction_info.cpp	src/observer/virtual_table/ob_all_virtual_tablet_compaction_info.h	4	oceanbase::observer::ObAllVirtualTabletCompactionInfo=4
src/observer/virtual_table/ob_all_virtual_tablet_compaction_progress.cpp	src/observer/virtual_table/ob_all_virtual_tablet_compaction_progress.h	6	oceanbase::observer::ObAllVirtualTabletCompactionProgress=6
src/observer/virtual_table/ob_all_virtual_tablet_ddl_kv_info.cpp	src/observer/virtual_table/ob_all_virtual_tablet_ddl_kv_info.h	6	oceanbase::observer::ObAllVirtualTabletDDLKVInfo=6
src/observer/virtual_table/ob_all_virtual_tablet_info.cpp	src/observer/virtual_table/ob_all_virtual_tablet_info.h	5	oceanbase::observer::ObAllVirtualTabletInfo=5
src/observer/virtual_table/ob_all_virtual_tablet_pointer_status.cpp	src/observer/virtual_table/ob_all_virtual_tablet_pointer_status.h	6	oceanbase::observer::ObAllVirtualTabletPtr=6
src/observer/virtual_table/ob_all_virtual_tablet_sstable_macro_info.cpp	src/observer/virtual_table/ob_all_virtual_tablet_sstable_macro_info.h	17	oceanbase::observer::ObAllVirtualTabletSSTableMacroInfo=14;oceanbase::observer::ObAllVirtualTabletSSTableMacroInfo::MacroInfo=3
src/observer/virtual_table/ob_all_virtual_tablet_stat.cpp	src/observer/virtual_table/ob_all_virtual_tablet_stat.h	4	oceanbase::observer::ObAllVirtualTabletStat=4
src/observer/virtual_table/ob_all_virtual_tablet_store_stat.cpp	src/observer/virtual_table/ob_all_virtual_tablet_store_stat.h	6	oceanbase::observer::ObAllVirtualTabletStoreStat=6
src/observer/virtual_table/ob_all_virtual_timestamp_service.cpp	src/observer/virtual_table/ob_all_virtual_timestamp_service.h	2	oceanbase::observer::ObAllVirtualTimestampService=2
src/observer/virtual_table/ob_all_virtual_tmp_file.cpp	src/observer/virtual_table/ob_all_virtual_tmp_file.h	7	oceanbase::observer::ObAllVirtualTmpFileInfo=7
src/observer/virtual_table/ob_all_virtual_tracepoint_info.cpp	src/observer/virtual_table/ob_all_virtual_tracepoint_info.h	5	oceanbase::observer::ObAllTracepointInfo=5
src/observer/virtual_table/ob_all_virtual_transaction_checkpoint.cpp	src/observer/virtual_table/ob_all_virtual_transaction_checkpoint.h	6	oceanbase::observer::ObAllVirtualTransCheckpointInfo=6
src/observer/virtual_table/ob_all_virtual_transaction_freeze_checkpoint.cpp	src/observer/virtual_table/ob_all_virtual_transaction_freeze_checkpoint.h	6	oceanbase::observer::ObAllVirtualFreezeCheckpointInfo=6
src/observer/virtual_table/ob_all_virtual_tx_ctx_mgr_stat.cpp	src/observer/virtual_table/ob_all_virtual_tx_ctx_mgr_stat.h	4	oceanbase::observer::ObGVTxCtxMgrStat=4
src/observer/virtual_table/ob_all_virtual_tx_data.cpp	src/observer/virtual_table/ob_all_virtual_tx_data.h	5	oceanbase::observer::ObAllVirtualTxData=5
src/observer/virtual_table/ob_all_virtual_tx_data_table.cpp	src/observer/virtual_table/ob_all_virtual_tx_data_table.h	6	oceanbase::observer::ObAllVirtualTxDataTable=6
src/observer/virtual_table/ob_all_virtual_tx_lock_stat.cpp	src/observer/virtual_table/ob_all_virtual_tx_lock_stat.h	7	oceanbase::observer::ObGVTxLockStat=7
src/observer/virtual_table/ob_all_virtual_tx_scheduler_stat.cpp	src/observer/virtual_table/ob_all_virtual_tx_scheduler_stat.h	6	oceanbase::observer::ObGVTxSchedulerStat=6
src/observer/virtual_table/ob_all_virtual_tx_stat.cpp	src/observer/virtual_table/ob_all_virtual_tx_stat.h	5	oceanbase::observer::ObGVTxStat=5
src/observer/virtual_table/ob_all_virtual_vector_index_info.cpp	src/observer/virtual_table/ob_all_virtual_vector_index_info.h	7	oceanbase::observer::ObAllVirtualVectorIndexInfo=4;oceanbase::observer::ObVectorIndexInfoIterator=3
src/observer/virtual_table/ob_all_virtual_vector_mem_info.cpp	src/observer/virtual_table/ob_all_virtual_vector_mem_info.h	5	oceanbase::observer::ObAllVirtualVectorMemInfo=5
src/observer/virtual_table/ob_all_virtual_warning.cpp	src/observer/virtual_table/ob_all_virtual_warning.h	5	oceanbase::observer::ObAllVirtualWarning=5
src/observer/virtual_table/ob_global_variables.cpp	src/observer/virtual_table/ob_global_variables.h	4	oceanbase::observer::ObGlobalVariables=4
src/observer/virtual_table/ob_gv_sql.cpp	src/observer/virtual_table/ob_gv_sql.h	6	oceanbase::observer::ObGVSql=6
src/observer/virtual_table/ob_information_check_constraints_table.cpp	src/observer/virtual_table/ob_information_check_constraints_table.h	5	oceanbase::observer::ObInfoSchemaCheckConstraintsTable=5
src/observer/virtual_table/ob_information_columns_table.cpp	src/observer/virtual_table/ob_information_columns_table.h	11	oceanbase::observer::ObInfoSchemaColumnsTable=11
src/observer/virtual_table/ob_information_global_status_table.cpp	src/observer/virtual_table/ob_information_global_status_table.h	6	oceanbase::observer::ObInfoSchemaGlobalStatusTable=6
src/observer/virtual_table/ob_information_kvcache_table.cpp	src/observer/virtual_table/ob_information_kvcache_table.h	8	oceanbase::observer::ObInfoSchemaKvCacheTable=8
src/observer/virtual_table/ob_information_parameters_table.cpp	src/observer/virtual_table/ob_information_parameters_table.h	5	oceanbase::observer::ObInformationParametersTable=5
src/observer/virtual_table/ob_information_partitions_table.cpp	src/observer/virtual_table/ob_information_partitions_table.h	7	oceanbase::observer::ObInfoSchemaPartitionsTable=7
src/observer/virtual_table/ob_information_referential_constraints_table.cpp	src/observer/virtual_table/ob_information_referential_constraints_table.h	6	oceanbase::observer::ObInfoSchemaReferentialConstraintsTable=6
src/observer/virtual_table/ob_information_schema_enable_roles_table.cpp	src/observer/virtual_table/ob_information_schema_enable_roles_table.h	5	oceanbase::observer::ObInfoSchemaEnableRolesTable=5
src/observer/virtual_table/ob_information_schema_privileges_table.cpp	src/observer/virtual_table/ob_information_schema_privileges_table.h	9	oceanbase::observer::ObInfoSchemaSchemaPrivilegesTable=8;oceanbase::observer::ObInfoSchemaSchemaPrivilegesTable::StaticInit=1
src/observer/virtual_table/ob_information_session_status_table.cpp	src/observer/virtual_table/ob_information_session_status_table.h	6	oceanbase::observer::ObInfoSchemaSessionStatusTable=6
src/observer/virtual_table/ob_information_session_variables_table.cpp	src/observer/virtual_table/ob_information_session_variables_table.h	4	oceanbase::observer::ObInfoSchemaSessionVariablesTable=4
src/observer/virtual_table/ob_information_table_constraints_table.cpp	src/observer/virtual_table/ob_information_table_constraints_table.h	9	oceanbase::observer::ObInfoSchemaTableConstraintsTable=9
src/observer/virtual_table/ob_information_table_privileges_table.cpp	src/observer/virtual_table/ob_information_table_privileges_table.h	9	oceanbase::observer::ObInfoSchemaTablePrivilegesTable=8;oceanbase::observer::ObInfoSchemaTablePrivilegesTable::StaticInit=1
src/observer/virtual_table/ob_information_triggers_table.cpp	src/observer/virtual_table/ob_information_triggers_table.h	4	oceanbase::observer::ObInfoSchemaTriggersTable=4
src/observer/virtual_table/ob_information_user_privileges_table.cpp	src/observer/virtual_table/ob_information_user_privileges_table.h	8	oceanbase::observer::ObInfoSchemaUserPrivilegesTable=7;oceanbase::observer::ObInfoSchemaUserPrivilegesTable::StaticInit=1
src/observer/virtual_table/ob_mysql_db_table.cpp	src/observer/virtual_table/ob_mysql_db_table.h	5	oceanbase::observer::ObMySQLDBTable=5
src/observer/virtual_table/ob_mysql_proc_table.cpp	src/observer/virtual_table/ob_mysql_proc_table.h	6	oceanbase::observer::ObMySQLProcTable=6
src/observer/virtual_table/ob_mysql_user_table.cpp	src/observer/virtual_table/ob_mysql_user_table.h	4	oceanbase::observer::ObMySQLUserTable=4
src/observer/virtual_table/ob_plan_cache_plan_explain.cpp	src/observer/virtual_table/ob_plan_cache_plan_explain.h	9	oceanbase::observer::ObPlanCachePlanExplain=4;oceanbase::observer::ObCacheObjIterator=2;oceanbase::observer::ObExpVisitor=2
src/observer/virtual_table/ob_session_variables.cpp	src/observer/virtual_table/ob_session_variables.h	5	oceanbase::observer::ObSessionVariables=5
src/observer/virtual_table/ob_show_create_database.cpp	src/observer/virtual_table/ob_show_create_database.h	6	oceanbase::observer::ObShowCreateDatabase=6
src/observer/virtual_table/ob_show_create_procedure.cpp	src/observer/virtual_table/ob_show_create_procedure.h	7	oceanbase::observer::ObShowCreateProcedure=7
src/observer/virtual_table/ob_show_create_table.cpp	src/observer/virtual_table/ob_show_create_table.h	7	oceanbase::observer::ObShowCreateTable=7
src/observer/virtual_table/ob_show_create_trigger.cpp	src/observer/virtual_table/ob_show_create_trigger.h	6	oceanbase::observer::ObShowCreateTrigger=6
src/observer/virtual_table/ob_show_database_status.cpp	src/observer/virtual_table/ob_show_database_status.h	6	oceanbase::observer::ObShowDatabaseStatus=6
src/observer/virtual_table/ob_show_grants.cpp	src/observer/virtual_table/ob_show_grants.h	15	oceanbase::observer::ObShowGrants=15
src/observer/virtual_table/ob_show_processlist.cpp	src/observer/virtual_table/ob_show_processlist.h	7	oceanbase::observer::ObShowProcesslist=4;oceanbase::observer::ObShowProcesslist::FillScanner=3
src/observer/virtual_table/ob_show_table_status.cpp	src/observer/virtual_table/ob_show_table_status.h	7	oceanbase::observer::ObShowTableStatus=7
src/observer/virtual_table/ob_show_tables.cpp	src/observer/virtual_table/ob_show_tables.h	5	oceanbase::observer::ObShowTables=5
src/observer/virtual_table/ob_table_columns.cpp	src/observer/virtual_table/ob_table_columns.h	19	oceanbase::observer::ObTableColumns=18;oceanbase::observer::ObTableColumns::ColumnAttributes=1
src/observer/virtual_table/ob_table_index.cpp	src/observer/virtual_table/ob_table_index.h	16	oceanbase::observer::ObTableIndex=16
src/observer/virtual_table/ob_virtual_charset.cpp	src/observer/virtual_table/ob_virtual_charset.h	2	oceanbase::observer::ObVirtualCharset=2
src/observer/virtual_table/ob_virtual_collation.cpp	src/observer/virtual_table/ob_virtual_collation.h	2	oceanbase::observer::ObVirtualCollation=2
src/observer/virtual_table/ob_virtual_core_inner_table.cpp	src/observer/virtual_table/ob_virtual_core_inner_table.h	6	oceanbase::rootserver::ObVritualCoreInnerTable=6
